y,val
0.0000,1513.7727
48.3871,1513.3376
96.7742,1512.4120
145.1613,1511.3142
193.5484,1510.3753
241.9355,1509.9427
290.3226,1510.3892
338.7097,1511.4226
387.0968,1512.6966
435.4839,1513.8061
483.8710,1514.2834
532.2581,1513.5985
580.6452,1511.9403
629.0323,1509.4806
677.4194,1506.3787
725.8065,1502.7825
774.1935,1498.8292
822.5806,1494.6450
870.9677,1490.3450
919.3548,1486.0339
967.7419,1481.8054
1016.1290,1477.7433
1064.5161,1473.9215
1112.9032,1470.4044
1161.2903,1467.2474
1209.6774,1464.4976
1258.0645,1462.1938
1306.4516,1460.3672
1354.8387,1459.0410
1403.2258,1458.2306
1451.6129,1457.9424
1500.0000,1457.9424
