y,val
0.0000,1520.7419
48.3871,1520.0139
96.7742,1517.2147
145.1613,1514.3988
193.5484,1511.6206
241.9355,1509.1333
290.3226,1506.6909
338.7097,1503.8753
387.0968,1500.7629
435.4839,1497.4408
483.8710,1494.1619
532.2581,1490.9415
580.6452,1487.8142
629.0323,1485.3788
677.4194,1483.5267
725.8065,1482.3289
774.1935,1481.7474
822.5806,1481.4779
870.9677,1481.3177
919.3548,1481.3530
967.7419,1481.3956
1016.1290,1481.5856
1064.5161,1481.8633
1112.9032,1482.2107
1161.2903,1482.6797
1209.6774,1483.1895
1258.0645,1483.7870
1306.4516,1484.4532
1354.8387,1485.1731
1403.2258,1485.9280
1451.6129,1486.7895
1500.0000,1486.7895
