y,val
0.0000,1517.4942
48.3871,1517.0716
96.7742,1515.9440
145.1613,1514.2044
193.5484,1511.9706
241.9355,1509.3378
290.3226,1506.4147
338.7097,1503.3220
387.0968,1500.1603
435.4839,1497.0345
483.8710,1494.0541
532.2581,1491.2881
580.6452,1488.8009
629.0323,1486.6528
677.4194,1484.8581
725.8065,1483.4184
774.1935,1482.3235
822.5806,1481.5589
870.9677,1481.0981
919.3548,1480.9018
967.7419,1480.9505
1016.1290,1481.2150
1064.5161,1481.6576
1112.9032,1482.2407
1161.2903,1482.9181
1209.6774,1483.6343
1258.0645,1484.3281
1306.4516,1484.9285
1354.8387,1485.3537
1403.2258,1485.6098
1451.6129,1485.6999
1500.0000,1485.6999
