y,val
50.0000,1503.9385
150.0000,1503.8115
250.0000,1503.4434
350.0000,1502.8548
450.0000,1502.1228
550.0000,1501.3530
650.0000,1500.6355
750.0000,1500.0308
850.0000,1499.5849
950.0000,1499.3308
1050.0000,1499.2888
1150.0000,1499.4665
1250.0000,1499.8589
1350.0000,1500.4467
1450.0000,1501.2191
1550.0000,1502.1540
1650.0000,1503.2158
1750.0000,1504.3526
1850.0000,1505.5629
1950.0000,1506.8337
2050.0000,1508.1388
2150.0000,1509.4381
2250.0000,1510.6755
2350.0000,1511.8481
2450.0000,1512.9373
2550.0000,1513.9099
2650.0000,1514.7175
2750.0000,1515.2957
2850.0000,1515.6623
2950.0000,1515.8235
3050.0000,1515.7723
3150.0000,1515.4877
3250.0000,1514.9339
3350.0000,1514.1440
3450.0000,1513.1387
3550.0000,1511.9263
3650.0000,1510.5019
3750.0000,1508.9029
3850.0000,1507.1894
3950.0000,1505.4105
4050.0000,1503.6057
4150.0000,1501.8054
4250.0000,1500.0713
4350.0000,1498.4546
4450.0000,1497.0004
4550.0000,1495.7557
4650.0000,1494.7551
4750.0000,1494.0220
4850.0000,1493.5716
4950.0000,1493.4099
