y,val
0.0000,1512.4419
48.3871,1512.2732
96.7742,1511.8177
145.1613,1511.0971
193.5484,1510.1375
241.9355,1508.9625
290.3226,1507.6001
338.7097,1506.0744
387.0968,1504.4134
435.4839,1502.6420
483.8710,1500.7856
532.2581,1498.8698
580.6452,1496.9182
629.0323,1494.9532
677.4194,1492.9953
725.8065,1491.0632
774.1935,1489.1758
822.5806,1487.3487
870.9677,1485.5978
919.3548,1483.9362
967.7419,1482.3769
1016.1290,1480.9316
1064.5161,1479.6106
1112.9032,1478.4235
1161.2903,1477.3775
1209.6774,1476.4793
1258.0645,1475.7348
1306.4516,1475.1491
1354.8387,1474.7257
1403.2258,1474.4672
1451.6129,1474.3752
1500.0000,1474.3752
