x,y
3.06340074,8.0483
1.62118642,4.2744
0.78942987,1.9490
0.53778758,1.5778
0.42191838,1.3525
0.34303993,1.1965
0.29015302,1.1395
0.21526930,1.0119
0.17056902,0.9301
0.16296630,0.9143
