x,y
1.89232988,8.3198
1.15810274,4.5042
0.65346922,2.7757
0.36147059,2.2712
0.24362425,2.0728
0.21626653,1.8540
0.20762917,1.6457
0.19161956,1.4600
0.16808409,1.3015
0.14986208,1.2160
