y,val
24.1935,1491.9516
72.5806,1491.9514
120.9677,1491.9509
169.3548,1491.9501
217.7419,1491.9490
266.1290,1491.9476
314.5161,1491.9461
362.9032,1491.9444
411.2903,1491.9426
459.6774,1491.9406
508.0645,1491.9386
556.4516,1491.9365
604.8387,1491.9343
653.2258,1491.9322
701.6129,1491.9300
750.0000,1491.9279
798.3871,1491.9258
846.7742,1491.9238
895.1613,1491.9219
943.5484,1491.9201
991.9355,1491.9184
1040.3226,1491.9168
1088.7097,1491.9153
1137.0968,1491.9140
1185.4839,1491.9128
1233.8710,1491.9118
1282.2581,1491.9110
1330.6452,1491.9104
1379.0323,1491.9099
1427.4194,1491.9096
1475.8065,1491.9095
