y,val
50.0000,1505.2653
150.0000,1505.2653
250.0000,1505.2653
350.0000,1505.2653
450.0000,1505.2653
550.0000,1505.2653
650.0000,1505.2653
750.0000,1505.2653
850.0000,1505.2653
950.0000,1505.2653
1050.0000,1505.2653
1150.0000,1505.2653
1250.0000,1505.2653
1350.0000,1505.2653
1450.0000,1505.2653
1550.0000,1505.2653
1650.0000,1505.2653
1750.0000,1505.2653
1850.0000,1505.2653
1950.0000,1505.2653
2050.0000,1505.2653
2150.0000,1505.2653
2250.0000,1505.2653
2350.0000,1505.2653
2450.0000,1505.2653
2550.0000,1505.2653
2650.0000,1505.2653
2750.0000,1505.2653
2850.0000,1505.2653
2950.0000,1505.2653
3050.0000,1505.2653
3150.0000,1505.2653
3250.0000,1505.2653
3350.0000,1505.2653
3450.0000,1505.2653
3550.0000,1505.2653
3650.0000,1505.2653
3750.0000,1505.2653
3850.0000,1505.2653
3950.0000,1505.2653
4050.0000,1505.2653
4150.0000,1505.2653
4250.0000,1505.2653
4350.0000,1505.2653
4450.0000,1505.2653
4550.0000,1505.2653
4650.0000,1505.2653
4750.0000,1505.2653
4850.0000,1505.2653
4950.0000,1505.2653
