x,y
3.92027953,10.9642
1.96914173,5.4574
1.57424473,4.3476
1.21308131,3.1824
1.01799421,2.8418
0.85941517,2.6078
0.59811256,1.8790
0.42986554,1.4802
0.35491004,1.3671
0.28109642,1.2351
