x,y
0.97610157,2.4815
0.32733281,2.1817
0.22816786,2.2861
0.20257543,2.2339
0.20261430,2.0808
0.18844199,1.9017
0.16013077,1.7366
0.12952849,1.5973
0.10922410,1.4865
0.10470532,1.4106
