y,val
0.0000,1502.1650
100.0000,1501.8007
200.0000,1500.8752
300.0000,1499.5258
400.0000,1497.8619
500.0000,1495.9830
600.0000,1493.9788
700.0000,1491.9639
800.0000,1490.0568
900.0000,1488.3475
1000.0000,1486.9183
1100.0000,1485.8442
1200.0000,1485.1794
1300.0000,1484.9480
1400.0000,1485.1815
1500.0000,1485.8838
1600.0000,1487.0281
1700.0000,1488.5275
1800.0000,1490.2957
1900.0000,1492.2925
2000.0000,1494.4466
2100.0000,1496.6522
2200.0000,1498.8311
2300.0000,1500.8768
2400.0000,1502.7678
2500.0000,1504.4865
2600.0000,1506.0507
2700.0000,1507.4871
2800.0000,1508.8112
2900.0000,1510.0566
3000.0000,1511.2652
3100.0000,1512.4719
3200.0000,1513.6726
3300.0000,1514.8937
3400.0000,1516.1487
3500.0000,1517.4330
3600.0000,1518.7134
3700.0000,1519.9299
3800.0000,1521.0900
3900.0000,1522.1814
4000.0000,1523.1724
4100.0000,1524.0180
4200.0000,1524.7345
4300.0000,1525.3262
4400.0000,1525.7939
4500.0000,1526.1446
4600.0000,1526.4020
4700.0000,1526.5795
4800.0000,1526.6856
4900.0000,1526.7239
5000.0000,1526.7239
