y,val
24.1935,1510.7137
72.5806,1510.5587
120.9677,1510.1422
169.3548,1509.4840
217.7419,1508.6074
266.1290,1507.5336
314.5161,1506.2876
362.9032,1504.8925
411.2903,1503.3732
459.6774,1501.7541
508.0645,1500.0581
556.4516,1498.3086
604.8387,1496.5263
653.2258,1494.7318
701.6129,1492.9445
750.0000,1491.1810
798.3871,1489.4575
846.7742,1487.7898
895.1613,1486.1911
943.5484,1484.6738
991.9355,1483.2504
1040.3226,1481.9308
1088.7097,1480.7240
1137.0968,1479.6395
1185.4839,1478.6840
1233.8710,1477.8640
1282.2581,1477.1842
1330.6452,1476.6496
1379.0323,1476.2628
1427.4194,1476.0268
1475.8065,1475.9421
