x,y
1.01202266,6.9994
0.24214959,6.4855
0.13466145,6.4216
0.11470753,6.4257
0.12890999,6.4645
0.16297471,6.5332
0.19518213,6.6097
0.21785233,6.6729
0.23023408,6.7148
0.23508582,6.7378
