x,y
0.92355111,8.6031
0.48519851,5.9292
0.29606805,4.8286
0.30200517,4.4632
0.25779682,4.6012
0.19510214,4.9527
0.16689402,5.3451
0.14854931,5.6691
0.11412908,5.8777
0.08483672,5.9823
