y,val
0.0000,1513.3188
100.0000,1512.3738
200.0000,1509.9312
300.0000,1506.6858
400.0000,1503.3970
500.0000,1500.5066
600.0000,1498.1454
700.0000,1496.2891
800.0000,1494.9099
900.0000,1493.9762
1000.0000,1493.4527
1100.0000,1493.2997
1200.0000,1493.4733
1300.0000,1493.9240
1400.0000,1494.6143
1500.0000,1495.5041
1600.0000,1496.5483
1700.0000,1497.6962
1800.0000,1498.8900
1900.0000,1500.1061
2000.0000,1501.3167
2100.0000,1502.4896
2200.0000,1503.5860
2300.0000,1504.6089
2400.0000,1505.5587
2500.0000,1506.4327
2600.0000,1507.2237
2700.0000,1507.9195
2800.0000,1508.5357
2900.0000,1509.0854
3000.0000,1509.5791
3100.0000,1510.0238
3200.0000,1510.4225
3300.0000,1510.7844
3400.0000,1511.1155
3500.0000,1511.4187
3600.0000,1511.6931
3700.0000,1511.9341
3800.0000,1512.1429
3900.0000,1512.3163
4000.0000,1512.4479
4100.0000,1512.5283
4200.0000,1512.5690
4300.0000,1512.5753
4400.0000,1512.5517
4500.0000,1512.5103
4600.0000,1512.4679
4700.0000,1512.4334
4800.0000,1512.4116
4900.0000,1512.4032
5000.0000,1512.4032
