y,val
24.1935,1519.1476
72.5806,1518.6279
120.9677,1517.3052
169.3548,1515.3219
217.7419,1512.8150
266.1290,1509.9166
314.5161,1506.7528
362.9032,1503.4434
411.2903,1500.1019
459.6774,1496.8355
508.0645,1493.7446
556.4516,1490.9236
604.8387,1488.4333
653.2258,1486.3165
701.6129,1484.5979
750.0000,1483.2843
798.3871,1482.3645
846.7742,1481.8098
895.1613,1481.5735
943.5484,1481.5913
991.9355,1481.7803
1040.3226,1482.0395
1088.7097,1482.3435
1137.0968,1482.6687
1185.4839,1482.9940
1233.8710,1483.3010
1282.2581,1483.5742
1330.6452,1483.8007
1379.0323,1483.9705
1427.4194,1484.0765
1475.8065,1484.1145
