y,val
24.1935,1520.1605
72.5806,1519.4776
120.9677,1517.8415
169.3548,1515.5074
217.7419,1512.6947
266.1290,1509.5873
314.5161,1506.3340
362.9032,1503.0492
411.2903,1499.8135
459.6774,1496.6739
508.0645,1493.6439
556.4516,1490.7021
604.8387,1488.0363
653.2258,1485.7828
701.6129,1484.0291
750.0000,1482.8155
798.3871,1482.1356
846.7742,1481.9373
895.1613,1482.1224
943.5484,1482.5459
991.9355,1483.0157
1040.3226,1483.2920
1088.7097,1483.4252
1137.0968,1483.4555
1185.4839,1483.4167
1233.8710,1483.3373
1282.2581,1483.2408
1330.6452,1483.1464
1379.0323,1483.0688
1427.4194,1483.0181
1475.8065,1482.9993
