y,val
0.0000,1498.9201
100.0000,1498.7734
200.0000,1498.3627
300.0000,1497.7023
400.0000,1496.8162
500.0000,1495.7373
600.0000,1494.5076
700.0000,1493.1780
800.0000,1491.8081
900.0000,1490.4657
1000.0000,1489.2272
1100.0000,1488.1778
1200.0000,1487.3961
1300.0000,1486.9391
1400.0000,1486.8493
1500.0000,1487.1492
1600.0000,1487.8415
1700.0000,1488.9083
1800.0000,1490.3101
1900.0000,1492.0038
2000.0000,1493.9257
2100.0000,1495.9897
2200.0000,1498.1045
2300.0000,1500.1906
2400.0000,1502.1920
2500.0000,1504.0662
2600.0000,1505.7833
2700.0000,1507.3259
2800.0000,1508.7094
2900.0000,1509.9652
3000.0000,1511.1419
3100.0000,1512.1840
3200.0000,1513.0681
3300.0000,1513.7801
3400.0000,1514.3369
3500.0000,1514.7869
3600.0000,1515.2104
3700.0000,1515.7206
3800.0000,1516.4376
3900.0000,1517.5164
4000.0000,1519.1507
4100.0000,1521.1879
4200.0000,1523.4362
4300.0000,1525.7280
4400.0000,1527.9194
4500.0000,1529.8897
4600.0000,1531.5360
4700.0000,1532.7772
4800.0000,1533.5550
4900.0000,1533.8343
5000.0000,1533.8343
