y,val
0.0000,1500.1603
100.0000,1499.9890
200.0000,1499.5149
300.0000,1498.7566
400.0000,1497.7399
500.0000,1496.4998
600.0000,1495.0807
700.0000,1493.5364
800.0000,1491.9300
900.0000,1490.3336
1000.0000,1488.8283
1100.0000,1487.5047
1200.0000,1486.4461
1300.0000,1485.7109
1400.0000,1485.3585
1500.0000,1485.4287
1600.0000,1485.9413
1700.0000,1486.8947
1800.0000,1488.2668
1900.0000,1490.0066
2000.0000,1492.0391
2100.0000,1494.2646
2200.0000,1496.5742
2300.0000,1498.8669
2400.0000,1501.0939
2500.0000,1503.2148
2600.0000,1505.1975
2700.0000,1507.0206
2800.0000,1508.6448
2900.0000,1510.0816
3000.0000,1511.3543
3100.0000,1512.4702
3200.0000,1513.4397
3300.0000,1514.3024
3400.0000,1515.1058
3500.0000,1515.9032
3600.0000,1516.7537
3700.0000,1517.7211
3800.0000,1518.8403
3900.0000,1520.1566
4000.0000,1521.7229
4100.0000,1523.4470
4200.0000,1525.2218
4300.0000,1526.9569
4400.0000,1528.5749
4500.0000,1530.0107
4600.0000,1531.1957
4700.0000,1532.0808
4800.0000,1532.6326
4900.0000,1532.8314
5000.0000,1532.8314
