y,val
24.1935,1519.1508
72.5806,1518.6047
120.9677,1517.2346
169.3548,1515.2047
217.7419,1512.6710
266.1290,1509.7775
314.5161,1506.6536
362.9032,1503.4133
411.2903,1500.1589
459.6774,1496.9835
508.0645,1493.9714
556.4516,1491.1951
604.8387,1488.7114
653.2258,1486.5624
701.6129,1484.7742
750.0000,1483.3552
798.3871,1482.2963
846.7742,1481.5759
895.1613,1481.1640
943.5484,1481.0228
991.9355,1481.1093
1040.3226,1481.3797
1088.7097,1481.7887
1137.0968,1482.2908
1185.4839,1482.8419
1233.8710,1483.3988
1282.2581,1483.9210
1330.6452,1484.3725
1379.0323,1484.7215
1427.4194,1484.9434
1475.8065,1485.0236
