y,val
0.0000,1513.1456
100.0000,1512.2513
200.0000,1509.7913
300.0000,1505.9970
400.0000,1501.2392
500.0000,1496.0155
600.0000,1490.9269
700.0000,1486.5269
800.0000,1483.1788
900.0000,1481.0532
1000.0000,1480.1335
1100.0000,1480.2266
1200.0000,1481.0689
1300.0000,1482.4306
1400.0000,1484.1281
1500.0000,1486.0239
1600.0000,1488.0268
1700.0000,1490.0712
1800.0000,1492.1069
1900.0000,1494.0904
2000.0000,1495.9912
2100.0000,1497.7931
2200.0000,1499.4885
2300.0000,1501.0811
2400.0000,1502.5605
2500.0000,1503.9251
2600.0000,1505.2069
2700.0000,1506.4548
2800.0000,1507.6998
2900.0000,1508.9855
3000.0000,1510.3665
3100.0000,1511.8824
3200.0000,1513.5139
3300.0000,1515.0989
3400.0000,1516.4032
3500.0000,1517.1193
3600.0000,1517.4361
3700.0000,1517.5737
3800.0000,1517.7699
3900.0000,1518.2921
4000.0000,1519.4429
4100.0000,1521.1000
4200.0000,1523.0813
4300.0000,1525.2090
4400.0000,1527.3091
4500.0000,1529.2119
4600.0000,1530.8091
4700.0000,1532.0165
4800.0000,1532.7744
4900.0000,1533.0465
5000.0000,1533.0465
