y,val
0.0000,1518.8530
100.0000,1516.7623
200.0000,1511.9939
300.0000,1505.6811
400.0000,1498.8766
500.0000,1492.5455
600.0000,1487.5692
700.0000,1484.0407
800.0000,1481.9300
900.0000,1481.0296
1000.0000,1480.9610
1100.0000,1481.1706
1200.0000,1481.8519
1300.0000,1483.0760
1400.0000,1484.7246
1500.0000,1486.5242
1600.0000,1488.0301
1700.0000,1489.6672
1800.0000,1491.5997
1900.0000,1493.7915
2000.0000,1496.0058
2100.0000,1497.8063
2200.0000,1499.5415
2300.0000,1501.3038
2400.0000,1502.9893
2500.0000,1504.3112
2600.0000,1505.5821
2700.0000,1506.9500
2800.0000,1508.4384
2900.0000,1509.8681
3000.0000,1510.8523
3100.0000,1511.7446
3200.0000,1512.8103
3300.0000,1514.0053
3400.0000,1515.1159
3500.0000,1515.7703
3600.0000,1516.3187
3700.0000,1516.9915
3800.0000,1517.8647
3900.0000,1518.9849
4000.0000,1520.3479
4100.0000,1522.0786
4200.0000,1524.1100
4300.0000,1526.2647
4400.0000,1528.2692
4500.0000,1529.7837
4600.0000,1530.8925
4700.0000,1531.6528
4800.0000,1532.1024
4900.0000,1532.2597
5000.0000,1532.2597
