y,val
50.0000,1505.0089
150.0000,1504.7729
250.0000,1503.9370
350.0000,1502.3786
450.0000,1500.1012
550.0000,1497.1985
650.0000,1493.8487
750.0000,1490.2649
850.0000,1486.7332
950.0000,1483.6595
1050.0000,1481.5296
1150.0000,1480.9169
1250.0000,1481.3971
1350.0000,1482.5968
1450.0000,1484.2444
1550.0000,1486.1294
1650.0000,1488.1004
1750.0000,1490.0556
1850.0000,1491.9216
1950.0000,1493.7328
2050.0000,1495.5766
2150.0000,1497.5686
2250.0000,1499.5902
2350.0000,1501.5510
2450.0000,1503.4055
2550.0000,1505.1080
2650.0000,1506.6083
2750.0000,1507.8786
2850.0000,1508.9806
2950.0000,1510.0837
3050.0000,1511.3668
3150.0000,1512.6050
3250.0000,1513.6039
3350.0000,1514.3404
3450.0000,1514.8279
3550.0000,1515.1150
3650.0000,1515.2825
3750.0000,1515.4509
3850.0000,1515.8690
3950.0000,1516.8187
4050.0000,1518.6113
4150.0000,1520.8918
4250.0000,1523.4247
4350.0000,1526.0037
4450.0000,1528.4534
4550.0000,1530.6555
4650.0000,1532.5049
4750.0000,1533.9072
4850.0000,1534.7920
4950.0000,1535.1115
