y,val
50.0000,1484.9751
150.0000,1485.0387
250.0000,1485.2180
350.0000,1485.5117
450.0000,1485.9174
550.0000,1486.4321
650.0000,1487.0516
750.0000,1487.7708
850.0000,1488.5836
950.0000,1489.4828
1050.0000,1490.4602
1150.0000,1491.5063
1250.0000,1492.6104
1350.0000,1493.7604
1450.0000,1494.9495
1550.0000,1496.1702
1650.0000,1497.4144
1750.0000,1498.6725
1850.0000,1499.9335
1950.0000,1501.1926
2050.0000,1502.4429
2150.0000,1503.6761
2250.0000,1504.8821
2350.0000,1506.0763
2450.0000,1507.2534
2550.0000,1508.4074
2650.0000,1509.5304
2750.0000,1510.6135
2850.0000,1511.6546
2950.0000,1512.6507
3050.0000,1513.5978
3150.0000,1514.4907
3250.0000,1515.3228
3350.0000,1516.0956
3450.0000,1516.8092
3550.0000,1517.4629
3650.0000,1518.0551
3750.0000,1518.5832
3850.0000,1519.0511
3950.0000,1519.4617
4050.0000,1519.8173
4150.0000,1520.1199
4250.0000,1520.3741
4350.0000,1520.5836
4450.0000,1520.7521
4550.0000,1520.8867
4650.0000,1520.9903
4750.0000,1521.0642
4850.0000,1521.1092
4950.0000,1521.1252
