y,val
50.0000,1488.4051
150.0000,1488.4949
250.0000,1488.7477
350.0000,1489.1608
450.0000,1489.7289
550.0000,1490.4443
650.0000,1491.2969
750.0000,1492.2743
850.0000,1493.3613
950.0000,1494.5404
1050.0000,1495.7911
1150.0000,1497.0904
1250.0000,1498.4118
1350.0000,1499.7251
1450.0000,1501.0141
1550.0000,1502.2613
1650.0000,1503.4468
1750.0000,1504.5473
1850.0000,1505.5577
1950.0000,1506.4783
2050.0000,1507.3073
2150.0000,1508.0407
2250.0000,1508.6715
2350.0000,1509.2129
2450.0000,1509.6768
2550.0000,1510.0737
2650.0000,1510.4124
2750.0000,1510.6994
2850.0000,1510.9468
2950.0000,1511.1658
3050.0000,1511.3661
3150.0000,1511.5559
3250.0000,1511.7412
3350.0000,1511.9246
3450.0000,1512.1069
3550.0000,1512.2874
3650.0000,1512.4632
3750.0000,1512.6291
3850.0000,1512.7829
3950.0000,1512.9199
4050.0000,1513.0336
4150.0000,1513.1159
4250.0000,1513.1725
4350.0000,1513.2056
4450.0000,1513.2169
4550.0000,1513.2135
4650.0000,1513.2053
4750.0000,1513.1972
4850.0000,1513.1920
4950.0000,1513.1899
