y,val
0.0000,1508.0515
48.3871,1507.9081
96.7742,1507.4995
145.1613,1506.8659
193.5484,1506.0109
241.9355,1504.9704
290.3226,1503.7826
338.7097,1502.4549
387.0968,1501.0232
435.4839,1499.5218
483.8710,1497.9772
532.2581,1496.4018
580.6452,1494.8162
629.0323,1493.2309
677.4194,1491.6566
725.8065,1490.1112
774.1935,1488.6135
822.5806,1487.1752
870.9677,1485.8056
919.3548,1484.5139
967.7419,1483.3048
1016.1290,1482.1876
1064.5161,1481.1636
1112.9032,1480.2444
1161.2903,1479.4447
1209.6774,1478.7640
1258.0645,1478.1916
1306.4516,1477.7356
1354.8387,1477.4065
1403.2258,1477.2039
1451.6129,1477.1332
1500.0000,1477.1332
