y,val
0.0000,1516.8946
100.0000,1513.0877
200.0000,1511.2482
300.0000,1508.4132
400.0000,1502.2256
500.0000,1493.8482
600.0000,1486.7423
700.0000,1482.6304
800.0000,1481.3010
900.0000,1480.9605
1000.0000,1480.9754
1100.0000,1481.4347
1200.0000,1482.3051
1300.0000,1483.4825
1400.0000,1484.8554
1500.0000,1486.4078
1600.0000,1488.1627
1700.0000,1490.0626
1800.0000,1491.9780
1900.0000,1493.9123
2000.0000,1495.9994
2100.0000,1498.1642
2200.0000,1499.6274
2300.0000,1501.0216
2400.0000,1502.4755
2500.0000,1504.2537
2600.0000,1505.8158
2700.0000,1507.0411
2800.0000,1508.4794
2900.0000,1509.7392
3000.0000,1510.7822
3100.0000,1511.6483
3200.0000,1512.5590
3300.0000,1513.4007
3400.0000,1514.4565
3500.0000,1515.5227
3600.0000,1516.5150
3700.0000,1517.4244
3800.0000,1518.5338
3900.0000,1519.6676
4000.0000,1520.8258
4100.0000,1522.1278
4200.0000,1523.5270
4300.0000,1525.0104
4400.0000,1526.6372
4500.0000,1528.3179
4600.0000,1530.0504
4700.0000,1531.8190
4800.0000,1533.6320
4900.0000,1535.5177
5000.0000,1535.5177
