y,val
0.0000,1505.4518
100.0000,1505.2262
200.0000,1504.5747
300.0000,1503.5172
400.0000,1502.1327
500.0000,1500.5279
600.0000,1498.8101
700.0000,1497.0706
800.0000,1495.3840
900.0000,1493.8094
1000.0000,1492.3897
1100.0000,1491.1523
1200.0000,1490.1083
1300.0000,1489.2509
1400.0000,1488.5990
1500.0000,1488.1603
1600.0000,1487.9281
1700.0000,1487.8787
1800.0000,1487.9686
1900.0000,1488.2315
2000.0000,1488.6874
2100.0000,1489.3416
2200.0000,1490.1818
2300.0000,1491.2758
2400.0000,1492.6306
2500.0000,1494.2357
2600.0000,1496.0631
2700.0000,1498.0657
2800.0000,1500.2719
2900.0000,1502.6548
3000.0000,1505.1752
3100.0000,1507.7760
3200.0000,1510.3773
3300.0000,1512.9535
3400.0000,1515.4644
3500.0000,1517.8527
3600.0000,1520.0415
3700.0000,1521.9296
3800.0000,1523.5404
3900.0000,1524.8825
4000.0000,1525.9501
4100.0000,1526.7228
4200.0000,1527.2617
4300.0000,1527.6066
4400.0000,1527.7896
4500.0000,1527.8552
4600.0000,1527.8625
4700.0000,1527.8468
4800.0000,1527.8303
4900.0000,1527.8230
5000.0000,1527.8230
