y,val
0.0000,1513.3612
100.0000,1512.9119
200.0000,1511.7146
300.0000,1509.9517
400.0000,1507.8515
500.0000,1505.6480
600.0000,1503.5039
700.0000,1501.5048
800.0000,1499.7130
900.0000,1498.1726
1000.0000,1496.9114
1100.0000,1495.9415
1200.0000,1495.2594
1300.0000,1494.8445
1400.0000,1494.6953
1500.0000,1494.7986
1600.0000,1495.1264
1700.0000,1495.6332
1800.0000,1496.2991
1900.0000,1497.1156
2000.0000,1498.0608
2100.0000,1499.0976
2200.0000,1500.1706
2300.0000,1501.2388
2400.0000,1502.3093
2500.0000,1503.3772
2600.0000,1504.4230
2700.0000,1505.4083
2800.0000,1506.3550
2900.0000,1507.2757
3000.0000,1508.1700
3100.0000,1509.0229
3200.0000,1509.8015
3300.0000,1510.5230
3400.0000,1511.1919
3500.0000,1511.7985
3600.0000,1512.3180
3700.0000,1512.7088
3800.0000,1512.9861
3900.0000,1513.1486
4000.0000,1513.1815
4100.0000,1513.0567
4200.0000,1512.8256
4300.0000,1512.5228
4400.0000,1512.1752
4500.0000,1511.8188
4600.0000,1511.5020
4700.0000,1511.2559
4800.0000,1511.1006
4900.0000,1511.0440
5000.0000,1511.0440
