x,y
0.97443852,7.4743
0.67972272,6.1307
0.50863348,5.4448
0.41360852,4.8301
0.36155031,4.2107
0.32613046,3.6582
0.29485758,3.2210
0.26649148,2.9010
0.24312900,2.6690
0.22599408,2.4915
