y,val
0.0000,1497.0717
100.0000,1497.1317
200.0000,1497.1792
300.0000,1497.1114
400.0000,1496.8316
500.0000,1496.2778
600.0000,1495.4219
700.0000,1494.3006
800.0000,1492.9775
900.0000,1491.5171
1000.0000,1490.0204
1100.0000,1488.6251
1200.0000,1487.4791
1300.0000,1486.6708
1400.0000,1486.2662
1500.0000,1486.3152
1600.0000,1486.8528
1700.0000,1487.8582
1800.0000,1489.2919
1900.0000,1491.0835
2000.0000,1493.1420
2100.0000,1495.3551
2200.0000,1497.6158
2300.0000,1499.8215
2400.0000,1501.8917
2500.0000,1503.7661
2600.0000,1505.4282
2700.0000,1506.8855
2800.0000,1508.1534
2900.0000,1509.2703
3000.0000,1510.2980
3100.0000,1511.3048
3200.0000,1512.3276
3300.0000,1513.4052
3400.0000,1514.5652
3500.0000,1515.8241
3600.0000,1517.1702
3700.0000,1518.5790
3800.0000,1520.0343
3900.0000,1521.5072
4000.0000,1522.9554
4100.0000,1524.3300
4200.0000,1525.6057
4300.0000,1526.7574
4400.0000,1527.7621
4500.0000,1528.6003
4600.0000,1529.2645
4700.0000,1529.7473
4800.0000,1530.0430
4900.0000,1530.1475
5000.0000,1530.1475
