y,val
0.0000,1500.4508
100.0000,1500.2226
200.0000,1499.6068
300.0000,1498.6664
400.0000,1497.4470
500.0000,1495.9992
600.0000,1494.3772
700.0000,1492.6628
800.0000,1490.9607
900.0000,1489.3518
1000.0000,1487.9235
1100.0000,1486.7698
1200.0000,1485.9797
1300.0000,1485.6093
1400.0000,1485.6849
1500.0000,1486.2140
1600.0000,1487.1870
1700.0000,1488.5424
1800.0000,1490.2216
1900.0000,1492.1543
2000.0000,1494.2530
2100.0000,1496.4088
2200.0000,1498.5362
2300.0000,1500.5633
2400.0000,1502.4450
2500.0000,1504.1513
2600.0000,1505.6876
2700.0000,1507.0796
2800.0000,1508.3363
2900.0000,1509.4821
3000.0000,1510.5591
3100.0000,1511.6176
3200.0000,1512.6963
3300.0000,1513.8054
3400.0000,1514.9547
3500.0000,1516.1506
3600.0000,1517.3935
3700.0000,1518.6785
3800.0000,1519.9897
3900.0000,1521.3082
4000.0000,1522.6102
4100.0000,1523.8696
4200.0000,1525.0586
4300.0000,1526.1516
4400.0000,1527.1249
4500.0000,1527.9473
4600.0000,1528.6027
4700.0000,1529.0802
4800.0000,1529.3721
4900.0000,1529.4752
5000.0000,1529.4752
