y,0,1,2,3,4,5,6,7,8
25.862068965517242,1496.9087,1501.6591,1506.5074,1512.0026,1517.2922,1521.2912,1524.362,1523.572,1521.7734
77.58620689655173,1493.424,1499.3568,1502.8902,1508.1003,1512.0387,1517.023,1520.6871,1521.0644,1518.0508
129.31034482758622,1488.8976,1494.2014,1496.1071,1499.9907,1502.8208,1507.0351,1510.0292,1511.7163,1509.2099
181.0344827586207,1481.3139,1486.7146,1487.8429,1490.1126,1491.9137,1494.9051,1497.6887,1501.1699,1497.4991
232.75862068965517,1472.847,1478.5595,1477.5892,1479.4205,1480.1995,1482.1548,1484.7777,1488.1098,1485.7541
284.48275862068965,1464.9044,1469.9399,1468.6995,1469.6761,1469.6452,1470.6161,1473.2803,1477.1961,1474.1172
336.2068965517241,1457.5831,1463.2861,1461.0798,1460.7344,1460.1044,1461.2119,1463.9876,1466.7312,1464.8584
387.9310344827586,1452.7188,1458.9595,1456.047,1454.6577,1453.7346,1454.3225,1455.8413,1460.2558,1456.976
439.65517241379314,1449.4997,1455.4707,1452.7366,1451.7322,1449.8656,1450.0495,1450.8873,1455.4126,1453.6477
491.3793103448276,1449.1403,1455.2308,1451.9692,1451.0917,1449.2049,1448.8545,1450.6487,1453.5258,1450.1753
543.1034482758621,1452.0939,1457.8465,1454.4384,1452.4803,1450.5033,1449.493,1450.6635,1454.4169,1450.4931
594.8275862068965,1454.6688,1461.2794,1457.834,1455.5362,1453.4243,1452.6006,1452.9041,1457.0453,1453.0499
646.551724137931,1460.586,1466.8732,1463.5508,1460.9007,1457.9379,1457.1984,1458.5144,1461.0548,1457.2216
698.2758620689656,1467.6375,1474.0077,1469.9991,1467.4434,1464.6301,1463.5279,1463.7328,1467.4272,1463.2132
750.0,1475.304,1481.8458,1478.3481,1475.5543,1472.8045,1470.6945,1471.1884,1474.7371,1470.3845
801.7241379310345,1484.1918,1490.7734,1487.3663,1484.823,1481.3094,1479.6276,1479.1746,1482.263,1478.5633
853.448275862069,1493.989,1501.0607,1497.0315,1494.3692,1490.8219,1489.0139,1489.0456,1491.4677,1487.1815
905.1724137931035,1504.9894,1511.635,1507.695,1504.3687,1500.4168,1498.7466,1498.6786,1501.6977,1496.7615
956.8965517241379,1515.7872,1522.7837,1518.0782,1514.7544,1510.4399,1508.2436,1507.9886,1511.588,1505.6249
1008.6206896551724,1526.1805,1533.1717,1528.7657,1524.6505,1520.7935,1517.9824,1517.8667,1520.3684,1515.9315
1060.344827586207,1535.9861,1543.5829,1538.6723,1535.0151,1530.4975,1528.3622,1527.7239,1530.8743,1526.305
1112.0689655172414,1545.1187,1551.9078,1547.7907,1543.916,1539.7095,1538.1107,1537.9473,1540.0818,1534.5967
1163.7931034482758,1552.5103,1560.1588,1556.006,1552.8636,1548.8326,1546.9788,1546.3929,1547.9892,1542.7187
1215.5172413793105,1559.2421,1567.218,1562.9026,1560.0827,1556.879,1555.4155,1554.8769,1556.4777,1551.0665
1267.2413793103449,1565.1526,1572.905,1569.3166,1566.2131,1562.5378,1561.6165,1560.9281,1563.1942,1556.7167
1318.9655172413793,1568.9998,1576.5237,1572.7696,1570.4659,1567.2171,1566.5555,1566.4096,1569.1775,1562.8965
1370.6896551724137,1572.0378,1579.0257,1575.5964,1572.96,1570.6779,1569.8109,1570.1389,1572.144,1566.6903
1422.4137931034484,1573.953,1580.4173,1577.2723,1574.9554,1572.5191,1572.1316,1572.0478,1574.1562,1569.2997
1474.1379310344828,1576.4582,1579.4194,1577.916,1576.0376,1573.6729,1572.8521,1572.7739,1574.1478,1571.1666
