x,y
1.06962426,8.4850
0.09581307,8.2723
0.06072725,8.2052
0.06042851,8.1897
0.06022098,8.1869
0.06014382,8.1865
0.06012431,8.1865
0.06012087,8.1865
0.06012062,8.1865
0.06012073,8.1865
