x,y
1.76529320,6.3330
1.02035443,4.4119
0.59415444,3.2962
0.38506852,2.7019
0.33090821,2.2043
0.32155479,1.8343
0.29557106,1.5857
0.25655228,1.4016
0.22132095,1.2658
0.19993512,1.1893
