ssfe-ttt,ssfe-svd,r_coherence
49.02901611687048,38.20920205192433,0.3659206996595439
1203.0749574454048,16.281718670314156,0.2811634670359527
797.1998578008652,81.11410435824631,0.24394013431985268
538.2637524718969,56.26402953211483,0.20882114953025782
2326.7053114761056,138.04750283476625,0.27770711721127267
7.609520173866242,1.127643492971405,0.35120113976222495
3.3415238276288783,4.817908226492188,0.4111492664764285
6.42581169449176,2.481105904332771,0.3472795889718383
6.459569507321999,2.8566292472243586,0.37293864967478874
6.942023679196392,2.4668643808820376,0.3107026569635691
