x,y
0.95630901,2.4442
0.37655879,2.2691
0.27249966,2.5356
0.22171357,2.6351
0.21675507,2.5702
0.21906231,2.4050
0.21343262,2.1967
0.19622782,1.9877
0.16868253,1.8004
0.13804343,1.6371
