y,val
50.0000,1508.5298
150.0000,1508.0417
250.0000,1506.6861
350.0000,1504.5426
450.0000,1501.7461
550.0000,1498.4813
650.0000,1494.9773
750.0000,1491.4699
850.0000,1488.1661
950.0000,1485.2416
1050.0000,1482.8409
1150.0000,1481.0787
1250.0000,1480.0415
1350.0000,1479.7916
1450.0000,1480.3253
1550.0000,1481.5852
1650.0000,1483.4863
1750.0000,1485.9194
1850.0000,1488.7818
1950.0000,1491.9017
2050.0000,1495.1137
2150.0000,1498.2591
2250.0000,1501.1706
2350.0000,1503.6937
2450.0000,1505.7836
2550.0000,1507.4406
2650.0000,1508.7174
2750.0000,1509.7160
2850.0000,1510.4653
2950.0000,1511.0002
3050.0000,1511.3825
3150.0000,1511.6852
3250.0000,1512.0161
3350.0000,1512.4092
3450.0000,1512.9314
3550.0000,1513.6803
3650.0000,1514.6201
3750.0000,1515.7103
3850.0000,1516.9579
3950.0000,1518.3983
4050.0000,1520.0843
4150.0000,1522.0380
4250.0000,1524.1344
4350.0000,1526.2296
4450.0000,1528.1782
4550.0000,1529.8371
4650.0000,1531.1771
4750.0000,1532.1679
4850.0000,1532.7823
4950.0000,1532.9996
