y,val
50.0000,1506.3733
150.0000,1506.1374
250.0000,1505.4565
350.0000,1504.3509
450.0000,1502.8992
550.0000,1501.2048
650.0000,1499.3704
750.0000,1497.4830
850.0000,1495.6156
950.0000,1493.8279
1050.0000,1492.1663
1150.0000,1490.6642
1250.0000,1489.3415
1350.0000,1488.2033
1450.0000,1487.2717
1550.0000,1486.5587
1650.0000,1486.0640
1750.0000,1485.7730
1850.0000,1485.6549
1950.0000,1485.7540
2050.0000,1486.1029
2150.0000,1486.7228
2250.0000,1487.6228
2350.0000,1488.7996
2450.0000,1490.2642
2550.0000,1492.0118
2650.0000,1494.0233
2750.0000,1496.2643
2850.0000,1498.7589
2950.0000,1501.4665
3050.0000,1504.3360
3150.0000,1507.3003
3250.0000,1510.2718
3350.0000,1513.2140
3450.0000,1516.0773
3550.0000,1518.7974
3650.0000,1521.2926
3750.0000,1523.4590
3850.0000,1525.3197
3950.0000,1526.8830
4050.0000,1528.1460
4150.0000,1529.0948
4250.0000,1529.7917
4350.0000,1530.2789
4450.0000,1530.5922
4550.0000,1530.7794
4650.0000,1530.8888
4750.0000,1530.9500
4850.0000,1530.9818
4950.0000,1530.9915
