y,val
50.0000,1513.3612
150.0000,1512.9119
250.0000,1511.7146
350.0000,1509.9517
450.0000,1507.8515
550.0000,1505.6480
650.0000,1503.5039
750.0000,1501.5048
850.0000,1499.7130
950.0000,1498.1726
1050.0000,1496.9114
1150.0000,1495.9415
1250.0000,1495.2594
1350.0000,1494.8445
1450.0000,1494.6953
1550.0000,1494.7986
1650.0000,1495.1264
1750.0000,1495.6332
1850.0000,1496.2991
1950.0000,1497.1156
2050.0000,1498.0608
2150.0000,1499.0976
2250.0000,1500.1706
2350.0000,1501.2388
2450.0000,1502.3093
2550.0000,1503.3772
2650.0000,1504.4230
2750.0000,1505.4083
2850.0000,1506.3550
2950.0000,1507.2757
3050.0000,1508.1700
3150.0000,1509.0229
3250.0000,1509.8015
3350.0000,1510.5230
3450.0000,1511.1919
3550.0000,1511.7985
3650.0000,1512.3180
3750.0000,1512.7088
3850.0000,1512.9861
3950.0000,1513.1486
4050.0000,1513.1815
4150.0000,1513.0567
4250.0000,1512.8256
4350.0000,1512.5228
4450.0000,1512.1752
4550.0000,1511.8188
4650.0000,1511.5020
4750.0000,1511.2559
4850.0000,1511.1006
4950.0000,1511.0440
