y,val
50.0000,1516.4216
150.0000,1514.9212
250.0000,1511.4012
350.0000,1506.4935
450.0000,1500.8394
550.0000,1495.0879
650.0000,1489.8966
750.0000,1485.6435
850.0000,1482.5674
950.0000,1480.7401
1050.0000,1480.0733
1150.0000,1480.3156
1250.0000,1481.2054
1350.0000,1482.5371
1450.0000,1484.1476
1550.0000,1485.9234
1650.0000,1487.8008
1750.0000,1489.7434
1850.0000,1491.7288
1950.0000,1493.7138
2050.0000,1495.6598
2150.0000,1497.5381
2250.0000,1499.3311
2350.0000,1501.0480
2450.0000,1502.6736
2550.0000,1504.2020
2650.0000,1505.6373
2750.0000,1506.9887
2850.0000,1508.2579
2950.0000,1509.4493
3050.0000,1510.5705
3150.0000,1511.6283
3250.0000,1512.6563
3350.0000,1513.6587
3450.0000,1514.6395
3550.0000,1515.6013
3650.0000,1516.5837
3750.0000,1517.5997
3850.0000,1518.6801
3950.0000,1519.8625
4050.0000,1521.1924
4150.0000,1522.6537
4250.0000,1524.2303
4350.0000,1525.8724
4450.0000,1527.4963
4550.0000,1528.9844
4650.0000,1530.2435
4750.0000,1531.2005
4850.0000,1531.8031
4950.0000,1532.0203
