y,val
24.1935,1516.3579
72.5806,1515.8945
120.9677,1514.7374
169.3548,1513.0221
217.7419,1510.8742
266.1290,1508.4094
314.5161,1505.7334
362.9032,1502.9420
411.2903,1500.1211
459.6774,1497.3469
508.0645,1494.6861
556.4516,1492.1963
604.8387,1489.9246
653.2258,1487.9076
701.6129,1486.1708
750.0000,1484.7295
798.3871,1483.5885
846.7742,1482.7426
895.1613,1482.1764
943.5484,1481.8643
991.9355,1481.7703
1040.3226,1481.8476
1088.7097,1482.0468
1137.0968,1482.3244
1185.4839,1482.6421
1233.8710,1482.9666
1282.2581,1483.2702
1330.6452,1483.5301
1379.0323,1483.7286
1427.4194,1483.8536
1475.8065,1483.8991
