y,val
50.0000,1498.9522
150.0000,1498.8128
250.0000,1498.4148
350.0000,1497.7746
450.0000,1496.9036
550.0000,1495.8229
650.0000,1494.5630
750.0000,1493.1850
850.0000,1491.7635
950.0000,1490.3650
1050.0000,1489.0668
1150.0000,1487.9577
1250.0000,1487.1252
1350.0000,1486.6240
1450.0000,1486.4943
1550.0000,1486.7621
1650.0000,1487.4402
1750.0000,1488.4987
1850.0000,1489.8956
1950.0000,1491.5771
2050.0000,1493.4719
2150.0000,1495.4905
2250.0000,1497.5512
2350.0000,1499.5779
2450.0000,1501.5137
2550.0000,1503.3129
2650.0000,1504.9605
2750.0000,1506.4547
2850.0000,1507.8095
2950.0000,1509.0523
3050.0000,1510.2247
3150.0000,1511.3705
3250.0000,1512.5153
3350.0000,1513.6889
3450.0000,1514.9126
3550.0000,1516.1989
3650.0000,1517.5398
3750.0000,1518.9174
3850.0000,1520.3187
3950.0000,1521.7205
4050.0000,1523.0897
4150.0000,1524.3885
4250.0000,1525.5930
4350.0000,1526.6809
4450.0000,1527.6321
4550.0000,1528.4295
4650.0000,1529.0630
4750.0000,1529.5244
4850.0000,1529.8072
4950.0000,1529.9073
