y,val
0.0000,1514.9273
48.3871,1514.6162
96.7742,1513.7354
145.1613,1512.3080
193.5484,1510.3788
241.9355,1508.0147
290.3226,1505.3030
338.7097,1502.3514
387.0968,1499.2875
435.4839,1496.2578
483.8710,1493.4287
532.2581,1490.9874
580.6452,1488.9328
629.0323,1487.2572
677.4194,1485.9448
725.8065,1484.9707
774.1935,1484.3010
822.5806,1483.8921
870.9677,1483.6906
919.3548,1483.6328
967.7419,1483.6442
1016.1290,1483.6389
1064.5161,1483.6231
1112.9032,1483.6011
1161.2903,1483.5763
1209.6774,1483.5513
1258.0645,1483.5280
1306.4516,1483.5082
1354.8387,1483.4930
1403.2258,1483.4834
1451.6129,1483.4800
1500.0000,1483.4800
