x,y
2.73790099,6.7999
1.36871962,3.5419
0.60645993,1.7089
0.36174341,1.1949
0.26779605,1.0464
0.19497975,0.9334
0.18321692,0.9031
0.18206320,0.8922
0.16469014,0.8634
0.14600202,0.8345
