x,y
2.73436781,7.9994
1.11469364,5.8129
0.50352415,5.8513
0.35132789,6.0543
0.33103247,6.1810
0.32754900,6.2587
0.32442405,6.3141
0.32123750,6.3596
0.31845277,6.4007
0.31618540,6.4399
