y,val
24.1935,1512.7553
72.5806,1512.6107
120.9677,1512.2457
169.3548,1511.7028
217.7419,1511.0243
266.1290,1510.2523
314.5161,1509.4291
362.9032,1508.5332
411.2903,1507.5275
459.6774,1506.3583
508.0645,1504.9555
556.4516,1503.2314
604.8387,1501.2498
653.2258,1499.0690
701.6129,1496.7430
750.0000,1494.3217
798.3871,1491.8515
846.7742,1489.3753
895.1613,1486.9321
943.5484,1484.5577
991.9355,1482.2847
1040.3226,1480.1423
1088.7097,1478.1564
1137.0968,1476.3502
1185.4839,1474.7437
1233.8710,1473.3539
1282.2581,1472.1954
1330.6452,1471.2798
1379.0323,1470.6160
1427.4194,1470.2103
1475.8065,1470.0665
