y,val
24.1935,1513.7727
72.5806,1513.3376
120.9677,1512.4120
169.3548,1511.3142
217.7419,1510.3753
266.1290,1509.9427
314.5161,1510.3892
362.9032,1511.4226
411.2903,1512.6966
459.6774,1513.8061
508.0645,1514.2834
556.4516,1513.5985
604.8387,1511.9403
653.2258,1509.4806
701.6129,1506.3787
750.0000,1502.7825
798.3871,1498.8292
846.7742,1494.6450
895.1613,1490.3450
943.5484,1486.0339
991.9355,1481.8054
1040.3226,1477.7433
1088.7097,1473.9215
1137.0968,1470.4044
1185.4839,1467.2474
1233.8710,1464.4976
1282.2581,1462.1938
1330.6452,1460.3672
1379.0323,1459.0410
1427.4194,1458.2306
1475.8065,1457.9424
