y,val
50.0000,1501.0474
150.0000,1500.7775
250.0000,1500.0654
350.0000,1498.9977
450.0000,1497.6365
550.0000,1496.0466
650.0000,1494.2969
750.0000,1492.4775
850.0000,1490.7008
950.0000,1489.0467
1050.0000,1487.5979
1150.0000,1486.4387
1250.0000,1485.6467
1350.0000,1485.2731
1450.0000,1485.3490
1550.0000,1485.8881
1650.0000,1486.8844
1750.0000,1488.2806
1850.0000,1490.0275
1950.0000,1492.0514
2050.0000,1494.2580
2150.0000,1496.5337
2250.0000,1498.7889
2350.0000,1500.9365
2450.0000,1502.9087
2550.0000,1504.6564
2650.0000,1506.1747
2750.0000,1507.4772
2850.0000,1508.5879
2950.0000,1509.5503
3050.0000,1510.4257
3150.0000,1511.2809
3250.0000,1512.1615
3350.0000,1513.1081
3450.0000,1514.1515
3550.0000,1515.3116
3650.0000,1516.5849
3750.0000,1517.9572
3850.0000,1519.4085
3950.0000,1520.9078
4050.0000,1522.4135
4150.0000,1523.8801
4250.0000,1525.2690
4350.0000,1526.5448
4450.0000,1527.6761
4550.0000,1528.6374
4650.0000,1529.4089
4750.0000,1529.9748
4850.0000,1530.3234
4950.0000,1530.4475
