y,val
50.0000,1499.9586
150.0000,1499.7554
250.0000,1499.2025
350.0000,1498.3490
450.0000,1497.2328
550.0000,1495.8987
650.0000,1494.3985
750.0000,1492.8061
850.0000,1491.2136
950.0000,1489.6950
1050.0000,1488.3307
1150.0000,1487.2059
1250.0000,1486.4006
1350.0000,1485.9711
1450.0000,1485.9535
1550.0000,1486.3669
1650.0000,1487.2118
1750.0000,1488.4451
1850.0000,1490.0247
1950.0000,1491.8860
2050.0000,1493.9456
2150.0000,1496.1022
2250.0000,1498.2710
2350.0000,1500.3707
2450.0000,1502.3384
2550.0000,1504.1266
2650.0000,1505.7243
2750.0000,1507.1355
2850.0000,1508.3782
2950.0000,1509.4866
3050.0000,1510.5099
3150.0000,1511.5016
3250.0000,1512.4983
3350.0000,1513.5353
3450.0000,1514.6389
3550.0000,1515.8253
3650.0000,1517.0909
3750.0000,1518.4224
3850.0000,1519.8041
3950.0000,1521.2103
4050.0000,1522.6057
4150.0000,1523.9509
4250.0000,1525.2149
4350.0000,1526.3692
4450.0000,1527.3880
4550.0000,1528.2492
4650.0000,1528.9377
4750.0000,1529.4411
4850.0000,1529.7505
4950.0000,1529.8602
