y,0,1,2,3,4,5,6,7,8
25.862068965517242,1119.7358,1152.3099,1346.0111,1643.4779,1778.5533,1662.7625,1361.8562,1159.4296,1123.468
77.58620689655173,1200.3994,1232.5384,1342.5044,1477.0004,1486.2227,1484.8471,1349.6445,1233.961,1200.3391
129.31034482758622,1365.5839,1376.8703,1375.8022,1372.1843,1322.5964,1371.3095,1373.0201,1369.9442,1359.3639
181.0344827586207,1552.4373,1542.954,1478.3449,1434.267,1381.8598,1429.0347,1470.4096,1531.6563,1542.6022
232.75862068965517,1702.5188,1701.4861,1696.6697,1745.8813,1761.656,1739.2516,1691.9896,1696.159,1697.2693
284.48275862068965,1766.8709,1737.6578,1886.6926,2178.5167,2351.7215,2177.0213,1896.554,1746.1226,1773.0452
336.2068965517241,1892.5031,1743.9596,1619.6698,1584.7945,1587.206,1583.2387,1626.6103,1757.2461,1910.3301
387.9310344827586,1910.5557,1672.1479,1413.1867,1272.6378,1232.2784,1270.2789,1416.4731,1684.4597,1932.6971
439.65517241379314,1831.8561,1610.3957,1369.6096,1231.3223,1188.9758,1227.8984,1370.7484,1619.83,1850.8476
491.3793103448276,1719.7291,1585.2548,1461.4696,1386.3242,1360.4887,1381.2597,1461.456,1591.8605,1732.6819
543.1034482758621,1676.5944,1607.3231,1540.3866,1499.5802,1485.2411,1496.6828,1541.1841,1611.4527,1684.9185
594.8275862068965,1665.7161,1630.717,1597.6663,1578.4662,1572.0597,1577.4488,1599.4063,1633.2543,1670.9584
646.551724137931,1664.1044,1645.9647,1632.9078,1627.7279,1626.6758,1627.7371,1635.1422,1647.4403,1667.3439
698.2758620689656,1660.6367,1650.5628,1648.6968,1652.1428,1654.4592,1652.5672,1651.0129,1651.2625,1662.5529
750.0,1650.8227,1644.4441,1648.4245,1656.7182,1660.9438,1657.2314,1650.5847,1644.548,1651.8363
801.7241379310345,1633.7458,1628.9002,1635.6292,1646.3132,1651.4693,1646.7736,1637.5382,1628.547,1634.1269
853.448275862069,1610.3222,1605.9627,1613.7245,1625.3195,1630.8075,1625.6822,1615.3697,1605.269,1610.2552
905.1724137931035,1582.27,1577.9185,1585.8123,1597.493,1602.9775,1597.7569,1587.2195,1576.9819,1581.8874
956.8965517241379,1551.5051,1546.9708,1554.5598,1565.9054,1571.2169,1566.0854,1555.7676,1545.87,1550.9044
1008.6206896551724,1519.815,1515.0467,1522.1489,1532.9742,1538.0407,1533.0888,1523.1963,1513.8418,1519.0683
1060.344827586207,1488.7114,1483.7201,1490.2879,1500.5384,1505.3414,1500.6043,1491.2096,1482.4554,1487.8712
1112.0689655172414,1459.3931,1454.2123,1460.2638,1469.952,1474.5004,1469.9827,1461.0886,1452.9187,1458.497
1163.7931034482758,1432.7653,1427.4323,1433.0136,1442.1813,1446.4953,1442.1872,1433.7646,1426.1306,1431.8401
1215.5172413793105,1409.487,1404.036,1409.1991,1417.8923,1421.9922,1417.8802,1409.8943,1402.7399,1408.552
1267.2413793103449,1390.0215,1384.4887,1389.2773,1397.523,1401.4183,1397.4967,1389.9296,1383.2077,1389.0921
1318.9655172413793,1374.6786,1369.1282,1373.565,1381.3387,1385.0117,1381.2983,1374.1797,1367.872,1373.7697
1370.6896551724137,1363.6297,1358.236,1362.2984,1369.4648,1372.8445,1369.4074,1362.8632,1357.0248,1362.7578
1422.4137931034484,1356.8614,1352.1365,1355.6839,1361.8993,1364.8249,1361.8276,1356.1366,1351.0302,1356.0415
1474.1379310344828,1354.0137,1351.3157,1353.8921,1358.5209,1360.7244,1358.4806,1354.0363,1350.4881,1353.2284
