y,val
24.1935,1520.2622
72.5806,1519.7233
120.9677,1518.3344
169.3548,1516.2373
217.7419,1513.5799
266.1290,1510.4955
314.5161,1507.1205
362.9032,1503.5940
411.2903,1500.0289
459.6774,1496.5387
508.0645,1493.2374
556.4516,1490.2066
604.8387,1487.5278
653.2258,1485.2827
701.6129,1483.5312
750.0000,1482.3342
798.3871,1481.7548
846.7742,1481.5966
895.1613,1481.6632
943.5484,1481.7555
991.9355,1481.8369
1040.3226,1481.8681
1088.7097,1481.8076
1137.0968,1481.8435
1185.4839,1482.1633
1233.8710,1482.9578
1282.2581,1483.9751
1330.6452,1484.9652
1379.0323,1485.6764
1427.4194,1486.1086
1475.8065,1486.2615
