y,val
0.0000,1499.3940
100.0000,1499.2572
200.0000,1498.8592
300.0000,1498.1984
400.0000,1497.2840
500.0000,1496.1361
600.0000,1494.7850
700.0000,1493.2913
800.0000,1491.7273
900.0000,1490.1730
1000.0000,1488.7201
1100.0000,1487.4729
1200.0000,1486.5308
1300.0000,1485.9639
1400.0000,1485.8231
1500.0000,1486.1395
1600.0000,1486.9250
1700.0000,1488.1393
1800.0000,1489.7349
1900.0000,1491.6456
2000.0000,1493.7807
2100.0000,1496.0232
2200.0000,1498.2719
2300.0000,1500.4370
2400.0000,1502.4505
2500.0000,1504.2568
2600.0000,1505.8430
2700.0000,1507.2125
2800.0000,1508.3919
2900.0000,1509.4247
3000.0000,1510.3713
3100.0000,1511.2948
3200.0000,1512.2362
3300.0000,1513.2385
3400.0000,1514.3322
3500.0000,1515.5358
3600.0000,1516.8414
3700.0000,1518.2273
3800.0000,1519.6768
3900.0000,1521.1595
4000.0000,1522.6311
4100.0000,1524.0404
4200.0000,1525.3575
4300.0000,1526.5538
4400.0000,1527.6029
4500.0000,1528.4827
4600.0000,1529.1820
4700.0000,1529.6916
4800.0000,1530.0041
4900.0000,1530.1147
5000.0000,1530.1147
