x,y
4.11347997,14.0378
2.66692582,9.1892
2.79236313,11.1370
3.24736709,13.5300
3.33546588,13.9978
4.00695710,18.0369
4.14498247,16.3832
4.64637714,15.2854
4.89738642,16.5303
5.21097436,20.4447
