y,val
0.0000,1496.1310
48.3871,1497.3674
96.7742,1499.9183
145.1613,1503.0413
193.5484,1506.1223
241.9355,1508.6723
290.3226,1510.3294
338.7097,1510.8640
387.0968,1510.1822
435.4839,1508.3280
483.8710,1505.4826
532.2581,1501.9622
580.6452,1498.1193
629.0323,1494.2463
677.4194,1490.5791
725.8065,1487.3000
774.1935,1484.5395
822.5806,1482.3789
870.9677,1480.8513
919.3548,1479.9429
967.7419,1479.5930
1016.1290,1479.6926
1064.5161,1480.1162
1112.9032,1480.7530
1161.2903,1481.5056
1209.6774,1482.2895
1258.0645,1483.0332
1306.4516,1483.6777
1354.8387,1484.1770
1403.2258,1484.4970
1451.6129,1484.6141
1500.0000,1484.6141
