y,val
0.0000,1512.4546
48.3871,1512.2787
96.7742,1511.7561
145.1613,1510.8774
193.5484,1509.6465
241.9355,1508.0805
290.3226,1506.2094
338.7097,1504.0755
387.0968,1501.7334
435.4839,1499.2495
483.8710,1496.7021
532.2581,1494.1810
580.6452,1491.7732
629.0323,1489.5493
677.4194,1487.5638
725.8065,1485.8557
774.1935,1484.4490
822.5806,1483.3531
870.9677,1482.5627
919.3548,1482.0581
967.7419,1481.8048
1016.1290,1481.7536
1064.5161,1481.8505
1112.9032,1482.0481
1161.2903,1482.3043
1209.6774,1482.5831
1258.0645,1482.8536
1306.4516,1483.0908
1354.8387,1483.2752
1403.2258,1483.3928
1451.6129,1483.4355
1500.0000,1483.4355
