y,val
24.1935,1520.7419
72.5806,1520.0139
120.9677,1517.2147
169.3548,1514.3988
217.7419,1511.6206
266.1290,1509.1333
314.5161,1506.6909
362.9032,1503.8753
411.2903,1500.7629
459.6774,1497.4408
508.0645,1494.1619
556.4516,1490.9415
604.8387,1487.8142
653.2258,1485.3788
701.6129,1483.5267
750.0000,1482.3289
798.3871,1481.7474
846.7742,1481.4779
895.1613,1481.3177
943.5484,1481.3530
991.9355,1481.3956
1040.3226,1481.5856
1088.7097,1481.8633
1137.0968,1482.2107
1185.4839,1482.6797
1233.8710,1483.1895
1282.2581,1483.7870
1330.6452,1484.4532
1379.0323,1485.1731
1427.4194,1485.9280
1475.8065,1486.7895
