y,val
24.1935,1519.0128
72.5806,1518.3916
120.9677,1516.9916
169.3548,1515.1896
217.7419,1513.3859
266.1290,1511.3590
314.5161,1508.8708
362.9032,1505.6636
411.2903,1501.9612
459.6774,1497.9915
508.0645,1493.9877
556.4516,1490.2495
604.8387,1487.0842
653.2258,1484.8114
701.6129,1483.2782
750.0000,1482.3225
798.3871,1481.7698
846.7742,1481.5263
895.1613,1481.4872
943.5484,1481.5362
991.9355,1481.6273
1040.3226,1481.7059
1088.7097,1481.7088
1137.0968,1481.8003
1185.4839,1482.1475
1233.8710,1482.9240
1282.2581,1483.9074
1330.6452,1484.8625
1379.0323,1485.5383
1427.4194,1485.9453
1475.8065,1486.0885
