y,val
24.1935,1518.6873
72.5806,1518.2338
120.9677,1517.0677
169.3548,1515.2978
217.7419,1513.0268
266.1290,1510.3477
314.5161,1507.3386
362.9032,1504.0623
411.2903,1500.6641
459.6774,1497.2744
508.0645,1494.0092
556.4516,1490.9912
604.8387,1488.3264
653.2258,1486.1063
701.6129,1484.3309
750.0000,1482.9795
798.3871,1482.0098
846.7742,1481.3795
895.1613,1481.0249
943.5484,1480.8603
991.9355,1480.8886
1040.3226,1481.0968
1088.7097,1481.4556
1137.0968,1481.9711
1185.4839,1482.6361
1233.8710,1483.4305
1282.2581,1484.2524
1330.6452,1484.9833
1379.0323,1485.4872
1427.4194,1485.7850
1475.8065,1485.8887
