y,val
0.0000,1556.4216
100.0000,1545.9600
200.0000,1526.2085
300.0000,1506.4273
400.0000,1491.1220
500.0000,1481.5940
600.0000,1475.0243
700.0000,1472.6026
800.0000,1477.0352
900.0000,1485.0648
1000.0000,1492.1363
1100.0000,1486.9924
1200.0000,1479.5469
1300.0000,1476.1877
1400.0000,1478.8108
1500.0000,1485.6413
1600.0000,1491.7335
1700.0000,1496.1739
1800.0000,1498.2152
1900.0000,1497.8793
2000.0000,1500.4151
2100.0000,1500.3605
2200.0000,1498.9562
2300.0000,1501.0517
2400.0000,1501.7645
2500.0000,1495.8472
2600.0000,1493.2577
2700.0000,1495.8448
2800.0000,1503.0431
2900.0000,1509.6356
3000.0000,1505.8568
3100.0000,1503.1766
3200.0000,1506.5289
3300.0000,1515.2275
3400.0000,1522.1433
3500.0000,1518.4519
3600.0000,1514.1624
3700.0000,1514.5989
3800.0000,1518.7792
3900.0000,1522.3247
4000.0000,1521.9349
4100.0000,1521.4123
4200.0000,1522.7552
4300.0000,1525.2105
4400.0000,1527.8890
4500.0000,1530.8874
4600.0000,1533.9532
4700.0000,1536.6432
4800.0000,1538.5336
4900.0000,1539.2329
5000.0000,1539.2329
