x,y
1.20207486,14.9875
0.83228174,12.9839
0.57109031,10.5720
0.39450742,8.4679
0.28793351,6.8825
0.23275889,5.8341
0.21000264,5.1832
0.20182862,4.7981
0.19893844,4.5799
0.19781130,4.4619
