x,y
0.33624034,13.6543
0.31831922,14.1339
0.31949284,14.6485
0.32542185,15.1995
0.33286111,15.7896
0.34138035,16.4217
0.35105909,17.0993
0.36204376,17.8260
0.37449385,18.6061
0.38858372,19.4441
