x,y
0.23283113,15.1881
0.10267751,14.2775
0.08838604,13.5930
0.10401124,13.0398
0.11160858,12.5301
0.10965772,12.0437
0.10674693,11.5879
0.10182706,11.1753
0.09578978,10.8099
0.09194512,10.4859
